13.900940,40.745140,Hotel Coralba>39081994013
13.888520,40.751190,Hotel Terme Principe>39081994466
14.273660,40.850440,RAMADA NAPLES>390813602111
14.270330,40.851040,Hotel Mercure Napoli Garibaldi>390816908111
14.257660,41.452750,Bed and Breakfast MARIANNA-Letino-CE>393396346562
13.612610,41.645540,HOTEL IL CAVALIER D'ARPINO>390776849348
13.877930,41.900430,HOTEL MILLE PINI>39086474387
13.694690,41.954950,Hotel Filippone>39086388111
14.136420,41.986780,Hotel Terrazzo d'Abruzzo>390872918325
13.936200,42.040920,Hotel Santacroce>390864251696
13.591390,42.325260,Albergo Monte Selva>390862899100
14.368910,42.379340,Hotel Katia>390859190411
14.166880,42.510640,Hotel Sole>390854452341
14.104060,42.536180,Agriturismo Terre del Sole>39085960131
14.093740,42.567110,Europe Garden>39085930137
13.963020,42.764040,Hotel Cristallo>390858003780
13.959650,42.768800,Hotel Baltic>390858008241
13.929090,42.847570,Hotel Haway>390861713923
13.912050,42.886160,Hotel Residence Paradiso>390861713888
13.896250,42.927690,Hotel Marconi>39073581857
13.537560,43.018070,Hotel La Ginestra>390734780449
13.807040,43.164570,David Palace Hotel>390734676848
13.607340,43.440230,Hotel Giardinetto>39071977135
13.535680,43.611190,Grand Hotel Passetto>39071313078
14.375090,41.095970,Hotel Caserta Antica>390823371158
14.485500,40.747550,Hotel Vittoria>390815369016
14.611810,40.720980,Hotel Marmorata>39089877777
14.630440,41.546590,Bikershotel Cascina Garden>39087498024
14.723100,42.096470,Principe Hotel Residence>390873801457
14.777550,40.676660,Ostello Koine>390892751051
15.882070,41.927840,Hotel Borgo Marina>390884966411
15.886290,41.929220,Park Hotel Villa Americana>390884966390
15.908200,40.979890,Bikerspub Hotel>39097377072
15.950160,41.707150,Palace Hotel San Michele>390884565653
16.004890,41.944880,Maritalia>390884963399
16.008870,41.947450,HOTEL D'AMATO>390884963415
16.009240,41.945050,Hotel Piccolo Paradiso>390884963466
16.033090,41.945230,Hotel Baia dei Trabucchi>390884964186
16.043410,41.947560,Hotel Gusmay e Rotonda>390884911016
16.175070,41.882250,Hotel degli Aranci>390884708557
16.300760,41.229990,Cristal Palace Hotel>390883556444
16.493790,41.249830,Hotel Salsello>390803955953
16.860100,41.120390,Hotel Cristal>390805218467
17.243130,40.781460,Hotel Donatello>390804324539
17.243420,40.779420,Grand Hotel Olimpo>390804321678
17.337920,40.699250,Hotel Villa Rosa>390804838004
17.532890,40.717010,Hotel Citta Bianca>390831301123
17.584170,40.787540,Hotel la Baia del Re>390831308877
17.659270,40.705920,Hotel Villaggio Carbrun>390831951566
11.354170,43.895850,BeB PORCIGLIANO>390558409903
11.443630,43.906790,Hotel Villa Campestri>390558490107
11.908830,43.945990,Hotel Ristorante Granduca>390543980051
11.373670,43.956060,Park Hotel Ripaverde>390558496003
11.843880,44.061380,Hotel Pasqui>390543960103
11.309580,44.133550,Hotel Il Cigno>39055812481
12.052850,44.217640,Hotel Michelangelo>390543400233
12.043650,44.227590,Hotel Ramada Encore>39054322038
11.719650,44.271950,Hotel Senio>39054671154
11.885210,44.287830,Hotel Vittoria>39054621508
11.588260,44.388950,Park Hotel>39051941101
11.906910,44.421490,Hotel San Francisco>39054522324
11.429080,44.497910,Novotel Bologna San Lazzaro>3905160091
11.320760,44.501590,Grand Hotel Elite>390516459011
11.337920,44.503230,Hotel Astoria>39051521410
11.276610,44.517520,Hotel Amadeus>39051403040
11.266960,44.520240,Hotel del Borgo>39051406878
11.530720,44.537860,Hotel Sport>39051803515
11.446700,44.551320,Hotel Savoia>390516332366
11.355710,44.558700,Albergo Olimpic>39051700861
11.280290,44.559160,Hotel Meeting>39051720729
11.282570,44.719750,Hotel Residence White Palace>390516832754
11.616030,44.834480,Hotel Ripa Grande>390532765250
11.616300,44.835930,Hotel Santo Stefano>390532206924
11.615770,44.837720,Hotel Carlton>390532211130
11.625050,44.839780,Hotel Principessa Leonora>390532206020
11.624050,44.840580,Hotel La Duchessina>390532206981
11.609560,44.844070,BeB Il Pagliericcio>390532248287
11.606990,44.845250,Hotel Nord Ovest>39053252083
11.442720,44.948560,Hotel Lory>390425727590
11.754300,45.239800,Venetian Hostel>390429783125
11.790430,45.331990,Continental Terme Hotel>39049793522
11.789570,45.349340,Albergo Verona>390498600833
11.867430,45.401830,Hotel Methis>390498725555
11.877410,45.410910,Hotel Europa>39049661200
11.878950,45.414120,Hotel Corso>390498750822
11.932380,45.414890,Sheraton Padova>390497808230
11.874480,45.418130,Hotel Al Cason>39049662636
11.877550,45.418750,Hotel Monaco>39049664344
11.282210,45.420240,Alloggio Casa Hellen>390457610649
11.937700,45.426880,Hotel Le Padovanelle>39049625622
12.082260,45.452920,Autohotel***Hotel parcheggio gratuito>390412530008
11.443950,45.498330,Hotel Felix>390444491026
12.064720,45.499150,Eurhotel>390415728063
11.591380,45.529920,Hotel Aries>390444239239
11.927850,45.552570,Hotel Al Pino Verde>390499301500
11.769590,45.645450,Hotel Palace>390495971922
11.927370,45.673830,Hotel al Moretto>390423721313
11.641040,45.680520,SWEET HOTEL>390444665500
11.265660,46.015540,Hotel Da Remo>390461706446
11.301570,46.014620,Hotel Cristallo>390461706427
11.303360,46.012340,BeB Alla Loggia Dell'Imperatore>390461706261
11.325870,46.217340,Hotel Tirol>390461698377
11.371330,45.709370,Hotel Eden>390445670044
11.438990,46.285760,Hotel Rosengarten Garni>390462340007
11.458700,46.292450,Hotel la Stua>390462340235
11.464620,46.285050,Hotel Relais Grunwald>390462231503
11.508420,46.291770,Hotel Shandranj>390462814737
11.509620,45.873740,Hotel Alpi>390424462662
11.528820,45.880590,Albergo Garni Rendola>390424464148
11.600380,46.311080,Hotel La Montanara>390462501116
11.655710,46.379190,Hotel Patrizia>390462573185
11.659480,46.411750,Hotel Fontana>390462769090
11.662130,46.313220,Hotel Torretta>390462576120
11.673740,46.420280,Hotel Andes>390462764575
11.682580,46.424340,Hotel Monzoni>390462764280
11.688350,46.118560,Hotel Pizzo degli Uccelli>390461594365
11.730540,45.800880,Hotel Miramonti>390424550186
11.800900,46.261790,Hotel Venezia>390439768682
11.803270,46.256610,Hotel Orsingher>39043968544
11.829400,46.176250,Hotel Relais Orsingher>39043962816
11.833700,46.176920,Hotel Eden>39043962447
12.020680,45.901590,Hotel Vecchio Municipio>390423975414
12.043510,45.781890,Hotel Bellavista>390423301031
11.337890,47.070120,Hotel Adria>390473236610
11.403720,46.528680,Hotel Fink>390471345340
11.507980,46.518250,Hotel Emmy>390471725006
11.680220,46.425730,Hotel Touring>390462763268
11.689620,46.665460,Plose Parkhotel Residence>390472521301
11.759380,46.556660,Flamingo Garni Apartments*** >390471795486
11.763520,46.552560,Hotel Laurin>390471795105
11.770790,46.476600,Hotel Astoria>390462601302
11.772530,46.475460,Hotel Cesa Tyrol>390462601156
11.777900,46.471450,Hotel Rita>390462601219
11.783290,46.462160,Hotel Villa Emma>390462601268
11.784270,46.504060,Hotel Maria Flora>390462601116
11.874210,46.548280,Posta Zirm Hotel>390471836175
11.874410,46.511890,Hotel Boe>39043679144
11.875050,46.497460,Hotel Malita>39043679103
11.877430,46.498480,Hotel Evaldo>39043679109
11.905040,46.426300,Hotel Tyrolia>390437522999
11.916080,46.497150,Hotel Al Forte>39043679329
11.927930,46.773590,Hotel Reipertingerhof>390474548452
11.933540,46.700010,Hotel Almhof Call>390474501043
11.954470,46.918890,Hotel Brugghof>390474678004
11.977320,46.433590,Hotel Pineta>390437722035
11.978130,46.434650,Hotel Villa Eden>390437722033
12.040420,46.757430,Hotel Messner Wirt>390474496178
12.061040,46.445130,Hotel Garni Ongaro>390437720612
12.407430,44.027860,Hotel I Tre Re>390541629760
12.248290,44.144880,Hotel Alexander>39054727474
12.422100,44.181240,Hotel Massimo>39054786418
12.422220,44.183860,Hotel Valverde e Residenza>39054786043
12.403970,44.190940,Hotel Mariani>39054781404
12.382180,44.221630,Hotel KiSS>39054783012
12.370420,44.240390,Park Hotel Pineta>390544980302
12.265120,44.247780,Hotel Villa Ombrosa>390544991369
12.355280,44.256020,Hotel Esedra>390544975388
12.097640,44.257180,Hotel San Giorgio>390543796699
12.350450,44.259810,Hotel Andrea Doria>39054471641
12.354270,44.270770,Hotel Riviera>390544975175
12.352350,44.273870,Hotel Hawaii>390544991726
12.350000,44.277770,Hotel Meris>390544991138
12.171690,44.416970,Autohotel***hotel pargheggio gratuito>390544460005
12.199120,44.417950,Hotel Centrale Byron>390544212225
12.198520,44.420430,Hotel Bisanzio>390544217111
12.247570,44.647460,Hotel Gallia>390533333400
12.244080,44.663250,Hotel Logonovo>390533327520
12.339860,45.372420,Hotel Villa Paradiso>390415260866
12.322020,45.436760,Hotel Ca Doge>390415286975
12.321750,45.436770,Hotel Santa Chiara>390415206955
12.250760,45.487810,Hotel Elite>390415330740
12.247190,45.490960,Hotel Michelangelo>39041986600
12.239080,45.491760,Hotel Centrale>39041985522
12.104480,45.493170,Art Hotel>39041430062
12.296440,45.496000,HOTEL ANTONY>390415420022
12.237660,45.505930,HOTEL ARISTON>39041985577
12.306280,45.547300,ANTONY PALACE HOTEL>390415962301
12.272950,45.578610,VIlla Braida>39041457222
12.303160,45.651140,Hotel Roy>390422460112
12.260610,45.651420,Hotel Al Giardino>390422406406
12.431490,45.658230,Park Hotel Villa Fiorita>390422898008
12.169000,45.671830,Hotel All'Oasi>390422451390
12.232750,45.678420,Hotel Ca del Galletto>390422432550
12.275050,45.680580,Hotel Carletto>390422421614
12.276190,45.981210,Hotel Sanson>390438500161
12.119780,46.382790,Hotel La Caminatha>390437789138
12.388400,46.444110,Hotel Ferrovia>390435500705
12.416610,46.460210,Albergo Adelia>39043572028
12.145250,46.514620,PARK HOTEL FALORIA>3904362959
12.143120,46.522430,Hotel Mirage>390436868510
12.136240,46.537100,Hotel Des Alpes>390436862021
12.136450,46.537720,Parc Hotel Victoria>3904363246
12.136400,46.537770,Hotel Europa>3904363221
12.137420,46.538370,Hotel Olimpia>3904363256
12.140440,46.541320,Hotel Cornelio>3904362232
12.453740,46.545630,Hotel Panoramic>390435400198
12.273020,46.743800,Glinzhof Agriturismo **** >390474913448
12.582900,43.903640,Albergo Cento Pini>390541854064
12.651270,43.956180,Il Podere del Germano Reale>390541657857
12.657640,43.961730,BeB Ca' La Viola>390541690645
12.661750,43.961980,Casa Tentoni>390541605151
12.726340,43.968940,Hotel Hamiltown>390541961735
12.705410,43.977290,Park Hotel Kursaal>390541610544
12.700220,43.977970,Hotel Norma>390541615213
12.698300,43.979100,Hotel Riviera>390541615612
12.695470,43.980840,Hotel Club Misano>390541615308
12.682090,43.989340,Hotel Alexandra Plaza>390541610344
12.655420,44.000790,Hotel Magic>390541602414
12.655340,44.004710,Hotel Al Cavallino Bianco>390541600216
12.655150,44.004920,Hotel Washington>390541692266
12.652070,44.008650,Hotel Vittoria>390541647540
12.616980,44.035070,Hotel San Francisco Spiaggia>390541371559
12.595780,44.053660,Remin Plaza Hotel>390541380044
12.578450,44.069510,Astoria Suite Hotel>39054123607
12.529890,45.660680,Albergo Leon d'Oro>390421658491
12.528240,45.662990,Park Hotel Villa Leon d'Oro>390421307300
12.537220,45.857640,Villa Giustinian>390422850244
12.602650,45.898100,Hotel Prata Verde>390434621619
12.501620,45.953680,Hotel Due Leoni>390434788111
12.600700,45.965360,Hotel Purlilium>390434923248
12.557840,46.430670,Hotel EdelweiSS>39043388016
12.557800,46.430720,Hotel Posta>39043388423
12.726620,43.969310,Hotel Plaza>390541961566
12.727830,43.968950,Hotel Mediterraneo>390541963468
12.728890,43.966590,Hotel Pacific>390541954461
12.729340,43.968520,Hotel Des Bains>390541961490
12.748540,46.456040,Albergo Riglarhaus (Lateis Sauris-UD)>390433 86049
12.861360,45.915250,Hotel Patriarca>390434875555
12.880950,45.599940,Hotel Serena>39042181133
12.904550,46.106170,Grand Hotel President>39042751002
12.922490,46.525570,Hotel Bellavista>39043366089
13.083630,46.111660,Albergo Ristorante Roma>390432810371
13.134840,46.372450,Hotel Carnia>390432978083
13.193990,46.194940,Hotel Costantini>390432792004
13.211090,45.831500,Hotel Vittoria>390431629698
13.233150,46.085610,Hotel Continental>39043246969
13.245950,46.058090,Hotel Cristallo>390432501919
13.389890,45.676980,Hotel Diana>39043182247
13.429670,45.678090,Hotel Mar Del Plata>39043181081
13.467420,45.965850,Hotel Felcaro>39048160214
13.475530,46.389640,Hotel Club Nevea>39043354140
13.498540,45.827510,Hotel Furlan>390481776286
13.575350,46.504610,Hotel Nevada>3904282332
13.588070,46.498510,Hotel Valleverde>3904282342
13.773070,45.655460,Hotel Italia>39040369900
13.780900,45.641950,Hotel San Giusto>39040764824
13.809920,45.717190,Hotel Fernetti>39040211797
